,id,name,timestamp,open,high,low,close,volume
56,bitcoin,Bitcoin,2025-04-17,84105.77942167096,84105.77942167096,84105.77942167096,84105.77942167096,26948109141.803364
57,bitcoin,Bitcoin,2025-04-18,84930.90857600998,84930.90857600998,84930.90857600998,84930.90857600998,19323821375.14309
58,bitcoin,Bitcoin,2025-04-19,84433.75017215389,84433.75017215389,84433.75017215389,84433.75017215389,9550691272.782005
59,bitcoin,Bitcoin,2025-04-20,85126.66244301842,85126.66244301842,85126.66244301842,85126.66244301842,12635983530.804455
60,bitcoin,Bitcoin,2025-04-21,85073.16544858096,85073.16544858096,85073.16544858096,85073.16544858096,12625843856.313684
61,bitcoin,Bitcoin,2025-04-22,87452.04699068287,87452.04699068287,87452.04699068287,87452.04699068287,40070025414.28289
62,bitcoin,Bitcoin,2025-04-23,93576.16588573981,93576.16588573981,93576.16588573981,93576.16588573981,53841992235.36636
63,bitcoin,Bitcoin,2025-04-24,93605.45230873208,93605.45230873208,93605.45230873208,93605.45230873208,39901515879.65954
64,bitcoin,Bitcoin,2025-04-25,93872.81422867288,93872.81422867288,93872.81422867288,93872.81422867288,30031246761.093452
65,bitcoin,Bitcoin,2025-04-26,94773.11200643536,94773.11200643536,94773.11200643536,94773.11200643536,39336184715.04292
66,bitcoin,Bitcoin,2025-04-27,94644.06637120107,94644.06637120107,94644.06637120107,94644.06637120107,15445392739.787264
67,bitcoin,Bitcoin,2025-04-28,93809.33781968223,93809.33781968223,93809.33781968223,93809.33781968223,15926259371.057959
68,bitcoin,Bitcoin,2025-04-29,95030.60645474444,95030.60645474444,95030.60645474444,95030.60645474444,31913814736.53902
69,bitcoin,Bitcoin,2025-04-30,94256.35946318062,94256.35946318062,94256.35946318062,94256.35946318062,25882629766.278946
70,bitcoin,Bitcoin,2025-05-01,94235.75331048167,94235.75331048167,94235.75331048167,94235.75331048167,26541700309.366146
71,bitcoin,Bitcoin,2025-05-02,96426.94522273027,96426.94522273027,96426.94522273027,96426.94522273027,30207566405.468834
72,bitcoin,Bitcoin,2025-05-03,96855.5681343944,96855.5681343944,96855.5681343944,96855.5681343944,23276376191.483967
73,bitcoin,Bitcoin,2025-05-04,95922.86842404422,95922.86842404422,95922.86842404422,95922.86842404422,13797554863.642815
74,bitcoin,Bitcoin,2025-05-05,94326.62048529249,94326.62048529249,94326.62048529249,94326.62048529249,14903122945.616686
75,bitcoin,Bitcoin,2025-05-06,94758.8237105546,94758.8237105546,94758.8237105546,94758.8237105546,24086456278.203846
76,bitcoin,Bitcoin,2025-05-07,96854.53198815876,96854.53198815876,96854.53198815876,96854.53198815876,23348052607.071873
77,bitcoin,Bitcoin,2025-05-08,97026.49376966801,97026.49376966801,97026.49376966801,97026.49376966801,64376174032.08048
78,bitcoin,Bitcoin,2025-05-09,103076.27555512934,103076.27555512934,103076.27555512934,103076.27555512934,50020047720.65604
79,bitcoin,Bitcoin,2025-05-10,102962.54045692299,102962.54045692299,102962.54045692299,102962.54045692299,40800894903.23446
80,bitcoin,Bitcoin,2025-05-11,104630.8792994166,104630.8792994166,104630.8792994166,104630.8792994166,21558992540.042442
81,bitcoin,Bitcoin,2025-05-12,103994.061616746,103994.061616746,103994.061616746,103994.061616746,27389436049.454792
82,bitcoin,Bitcoin,2025-05-13,102876.8304286011,102876.8304286011,102876.8304286011,102876.8304286011,43090605819.36596
83,bitcoin,Bitcoin,2025-05-14,104184.49039270742,104184.49039270742,104184.49039270742,104184.49039270742,33861432519.50822
84,bitcoin,Bitcoin,2025-05-15,103594.42575090709,103594.42575090709,103594.42575090709,103594.42575090709,28398245846.798244
85,bitcoin,Bitcoin,2025-05-16,103708.85136423641,103708.85136423641,103708.85136423641,103708.85136423641,31823340473.339912
86,bitcoin,Bitcoin,2025-05-17,103556.03493982446,103556.03493982446,103556.03493982446,103556.03493982446,25887953182.14765
87,bitcoin,Bitcoin,2025-05-18,103212.36483885496,103212.36483885496,103212.36483885496,103212.36483885496,18950056010.479057
88,bitcoin,Bitcoin,2025-05-19,106030.6376831359,106030.6376831359,106030.6376831359,106030.6376831359,30744060179.802963
89,bitcoin,Bitcoin,2025-05-20,105629.41580436694,105629.41580436694,105629.41580436694,105629.41580436694,43339734153.75087
90,bitcoin,Bitcoin,2025-05-21,106786.71995834043,106786.71995834043,106786.71995834043,106786.71995834043,36393687094.25122
91,bitcoin,Bitcoin,2025-05-22,109665.86371625263,109665.86371625263,109665.86371625263,109665.86371625263,60722883113.84
92,bitcoin,Bitcoin,2025-05-23,111560.356938144,111560.356938144,111560.356938144,111560.356938144,52218408239.45193
93,bitcoin,Bitcoin,2025-05-24,107216.66856870624,107216.66856870624,107216.66856870624,107216.66856870624,49251745837.96465
94,bitcoin,Bitcoin,2025-05-25,107831.36374380375,107831.36374380375,107831.36374380375,107831.36374380375,27128230116.517162
95,bitcoin,Bitcoin,2025-05-26,108861.81037744327,108861.81037744327,108861.81037744327,108861.81037744327,29652659665.048733
96,bitcoin,Bitcoin,2025-05-27,109377.71513263129,109377.71513263129,109377.71513263129,109377.71513263129,27950577137.918888
97,bitcoin,Bitcoin,2025-05-28,109068.45694901445,109068.45694901445,109068.45694901445,109068.45694901445,38978783508.88622
98,bitcoin,Bitcoin,2025-05-29,107838.18431100152,107838.18431100152,107838.18431100152,107838.18431100152,29794278037.284946
99,bitcoin,Bitcoin,2025-05-30,105745.41660358038,105745.41660358038,105745.41660358038,105745.41660358038,38279231892.56757
100,bitcoin,Bitcoin,2025-05-31,104010.91956242644,104010.91956242644,104010.91956242644,104010.91956242644,39680060337.610214
101,bitcoin,Bitcoin,2025-06-01,104687.50742934884,104687.50742934884,104687.50742934884,104687.50742934884,20432694555.09522
102,bitcoin,Bitcoin,2025-06-02,105710.00593822816,105710.00593822816,105710.00593822816,105710.00593822816,17721500507.53389
103,bitcoin,Bitcoin,2025-06-03,105884.74263221149,105884.74263221149,105884.74263221149,105884.74263221149,26313843058.73954
104,bitcoin,Bitcoin,2025-06-04,105434.47745144971,105434.47745144971,105434.47745144971,105434.47745144971,25925661121.080395
105,bitcoin,Bitcoin,2025-06-05,104812.9182188067,104812.9182188067,104812.9182188067,104812.9182188067,25812143562.797962
106,bitcoin,Bitcoin,2025-06-06,101650.7387545425,101650.7387545425,101650.7387545425,101650.7387545425,39711941132.0234
107,bitcoin,Bitcoin,2025-06-07,104409.74967959142,104409.74967959142,104409.74967959142,104409.74967959142,29897390978.090103
108,bitcoin,Bitcoin,2025-06-08,105681.4546141758,105681.4546141758,105681.4546141758,105681.4546141758,17749731308.73042
109,bitcoin,Bitcoin,2025-06-09,105692.24740699006,105692.24740699006,105692.24740699006,105692.24740699006,16044679696.270103
110,bitcoin,Bitcoin,2025-06-10,110261.57485948496,110261.57485948496,110261.57485948496,110261.57485948496,38222993297.50514
111,bitcoin,Bitcoin,2025-06-11,110212.73252109604,110212.73252109604,110212.73252109604,110212.73252109604,36303839182.734825
112,bitcoin,Bitcoin,2025-06-12,108679.9760916168,108679.9760916168,108679.9760916168,108679.9760916168,30338936631.626648
113,bitcoin,Bitcoin,2025-06-13,105979.22902375912,105979.22902375912,105979.22902375912,105979.22902375912,35865159511.38857
114,bitcoin,Bitcoin,2025-06-14,106045.56440819203,106045.56440819203,106045.56440819203,106045.56440819203,49471015505.74361
115,bitcoin,Bitcoin,2025-06-15,105482.90611628917,105482.90611628917,105482.90611628917,105482.90611628917,17916412455.866283
116,bitcoin,Bitcoin,2025-06-16,105554.49383061715,105554.49383061715,105554.49383061715,105554.49383061715,16568441852.649668
117,bitcoin,Bitcoin,2025-06-17,106951.2720181497,106951.2720181497,106951.2720181497,106951.2720181497,32095957011.724205
118,bitcoin,Bitcoin,2025-06-18,104683.42479835715,104683.42479835715,104683.42479835715,104683.42479835715,38603212010.889435
119,bitcoin,Bitcoin,2025-06-19,104722.695052907,104722.695052907,104722.695052907,104722.695052907,30339326410.154945
120,bitcoin,Bitcoin,2025-06-20,104690.65002458123,104690.65002458123,104690.65002458123,104690.65002458123,18063282658.152298
121,bitcoin,Bitcoin,2025-06-21,103290.105144757,103290.105144757,103290.105144757,103290.105144757,30632751225.407444
122,bitcoin,Bitcoin,2025-06-22,101532.5683847329,101532.5683847329,101532.5683847329,101532.5683847329,21644463198.719532
123,bitcoin,Bitcoin,2025-06-23,100852.58264648831,100852.58264648831,100852.58264648831,100852.58264648831,51287142390.02526
124,bitcoin,Bitcoin,2025-06-24,105511.62437933135,105511.62437933135,105511.62437933135,105511.62437933135,50011797128.6837
125,bitcoin,Bitcoin,2025-06-25,105976.06929808448,105976.06929808448,105976.06929808448,105976.06929808448,31704641076.941063
126,bitcoin,Bitcoin,2025-06-26,107238.53045016268,107238.53045016268,107238.53045016268,107238.53045016268,30468274982.034847
127,bitcoin,Bitcoin,2025-06-27,106984.01253775663,106984.01253775663,106984.01253775663,106984.01253775663,24320699663.15122
128,bitcoin,Bitcoin,2025-06-28,107078.91560644074,107078.91560644074,107078.91560644074,107078.91560644074,25194306261.888832
129,bitcoin,Bitcoin,2025-06-29,107331.58548463577,107331.58548463577,107331.58548463577,107331.58548463577,8960877693.57604
130,bitcoin,Bitcoin,2025-06-30,108396.61631317894,108396.61631317894,108396.61631317894,108396.61631317894,14881078675.366829
131,bitcoin,Bitcoin,2025-07-01,107132.79910701896,107132.79910701896,107132.79910701896,107132.79910701896,22489515582.41552
132,bitcoin,Bitcoin,2025-07-02,105613.39974163055,105613.39974163055,105613.39974163055,105613.39974163055,25033160828.30909
133,bitcoin,Bitcoin,2025-07-03,108824.44423167943,108824.44423167943,108824.44423167943,108824.44423167943,36395184773.06136
134,bitcoin,Bitcoin,2025-07-04,109602.20483914016,109602.20483914016,109602.20483914016,109602.20483914016,29892049537.628605
135,bitcoin,Bitcoin,2025-07-05,108040.8919400104,108040.8919400104,108040.8919400104,108040.8919400104,24248906784.57383
136,bitcoin,Bitcoin,2025-07-06,108217.46849992426,108217.46849992426,108217.46849992426,108217.46849992426,10042942280.966904
137,bitcoin,Bitcoin,2025-07-07,109215.19771840284,109215.19771840284,109215.19771840284,109215.19771840284,14638669497.351297
138,bitcoin,Bitcoin,2025-07-08,108300.71675785031,108300.71675785031,108300.71675785031,108300.71675785031,25493246475.80407
139,bitcoin,Bitcoin,2025-07-09,108953.19187727802,108953.19187727802,108953.19187727802,108953.19187727802,20488865138.27645
140,bitcoin,Bitcoin,2025-07-10,111327.53054245669,111327.53054245669,111327.53054245669,111327.53054245669,37078460440.66385
141,bitcoin,Bitcoin,2025-07-11,115879.65030112496,115879.65030112496,115879.65030112496,115879.65030112496,56204086624.04028
142,bitcoin,Bitcoin,2025-07-12,117571.02510036016,117571.02510036016,117571.02510036016,117571.02510036016,64185145923.88688
143,bitcoin,Bitcoin,2025-07-13,117418.95745007684,117418.95745007684,117418.95745007684,117418.95745007684,24351256098.393543
144,bitcoin,Bitcoin,2025-07-14,119117.55666327637,119117.55666327637,119117.55666327637,119117.55666327637,27310851454.97692
145,bitcoin,Bitcoin,2025-07-15,119833.67446712355,119833.67446712355,119833.67446712355,119833.67446712355,68915956378.80447
146,bitcoin,Bitcoin,2025-07-16,117678.19493404306,117678.19493404306,117678.19493404306,117678.19493404306,80299520980.2335
147,bitcoin,Bitcoin,2025-07-17,118748.1627367753,118748.1627367753,118748.1627367753,118748.1627367753,50374263848.76278
148,bitcoin,Bitcoin,2025-07-18,119445.36520434043,119445.36520434043,119445.36520434043,119445.36520434043,49282617205.72662
149,bitcoin,Bitcoin,2025-07-19,117988.94664455787,117988.94664455787,117988.94664455787,117988.94664455787,58896449260.69391
150,bitcoin,Bitcoin,2025-07-20,117901.62655900871,117901.62655900871,117901.62655900871,117901.62655900871,23934511126.349533
151,bitcoin,Bitcoin,2025-07-21,117256.9208222684,117256.9208222684,117256.9208222684,117256.9208222684,36702153882.06748
152,bitcoin,Bitcoin,2025-07-22,117482.46977767294,117482.46977767294,117482.46977767294,117482.46977767294,46344384345.39471
153,bitcoin,Bitcoin,2025-07-23,119955.79570607653,119955.79570607653,119955.79570607653,119955.79570607653,58939000420.94166
154,bitcoin,Bitcoin,2025-07-24,118629.05588130427,118629.05588130427,118629.05588130427,118629.05588130427,45225685167.61703
155,bitcoin,Bitcoin,2025-07-25,118354.43517438594,118354.43517438594,118354.43517438594,118354.43517438594,51940414419.3327
156,bitcoin,Bitcoin,2025-07-26,117540.80837085741,117540.80837085741,117540.80837085741,117540.80837085741,91617702596.10347
157,bitcoin,Bitcoin,2025-07-27,117959.54234360624,117959.54234360624,117959.54234360624,117959.54234360624,25145925063.881348
158,bitcoin,Bitcoin,2025-07-28,119418.91405141471,119418.91405141471,119418.91405141471,119418.91405141471,30220402191.467663
159,bitcoin,Bitcoin,2025-07-29,118003.30201607826,118003.30201607826,118003.30201607826,118003.30201607826,43433742203.62158
160,bitcoin,Bitcoin,2025-07-30,117853.30892863822,117853.30892863822,117853.30892863822,117853.30892863822,42860287143.68828
161,bitcoin,Bitcoin,2025-07-31,117833.24087995925,117833.24087995925,117833.24087995925,117833.24087995925,43054424656.58649
162,bitcoin,Bitcoin,2025-08-01,115700.00243915782,115700.00243915782,115700.00243915782,115700.00243915782,45238249453.35885
163,bitcoin,Bitcoin,2025-08-02,113234.6051343189,113234.6051343189,113234.6051343189,113234.6051343189,65794680822.25255
164,bitcoin,Bitcoin,2025-08-03,112554.90232221723,112554.90232221723,112554.90232221723,112554.90232221723,33543439044.09785
165,bitcoin,Bitcoin,2025-08-04,114199.10966460757,114199.10966460757,114199.10966460757,114199.10966460757,24689273719.085533
166,bitcoin,Bitcoin,2025-08-05,115138.68613070177,115138.68613070177,115138.68613070177,115138.68613070177,32488023582.82734
167,bitcoin,Bitcoin,2025-08-06,114128.35408881678,114128.35408881678,114128.35408881678,114128.35408881678,37316213251.97167
168,bitcoin,Bitcoin,2025-08-07,115022.09576830892,115022.09576830892,115022.09576830892,115022.09576830892,32052509631.058872
169,bitcoin,Bitcoin,2025-08-08,117463.47451085235,117463.47451085235,117463.47451085235,117463.47451085235,38289687095.00489
170,bitcoin,Bitcoin,2025-08-09,116688.36663186055,116688.36663186055,116688.36663186055,116688.36663186055,33017415812.97353
171,bitcoin,Bitcoin,2025-08-10,116510.08393213755,116510.08393213755,116510.08393213755,116510.08393213755,27638785406.21056
172,bitcoin,Bitcoin,2025-08-11,119266.92516880555,119266.92516880555,119266.92516880555,119266.92516880555,37157754754.85189
173,bitcoin,Bitcoin,2025-08-12,118773.79960860992,118773.79960860992,118773.79960860992,118773.79960860992,61739781527.95854
174,bitcoin,Bitcoin,2025-08-13,120202.53485503166,120202.53485503166,120202.53485503166,120202.53485503166,46941089789.57991
175,bitcoin,Bitcoin,2025-08-14,123560.99363577305,123560.99363577305,123560.99363577305,123560.99363577305,61818118105.53991
176,bitcoin,Bitcoin,2025-08-15,118405.59579823953,118405.59579823953,118405.59579823953,118405.59579823953,73822008367.99681
177,bitcoin,Bitcoin,2025-08-16,117339.79190213277,117339.79190213277,117339.79190213277,117339.79190213277,44268714220.021
178,bitcoin,Bitcoin,2025-08-17,117501.21653394958,117501.21653394958,117501.21653394958,117501.21653394958,23202714236.542347
179,bitcoin,Bitcoin,2025-08-18,117542.83687778088,117542.83687778088,117542.83687778088,117542.83687778088,20906566026.645443
180,bitcoin,Bitcoin,2025-08-19,116256.41276740946,116256.41276740946,116256.41276740946,116256.41276740946,47337926940.98573
181,bitcoin,Bitcoin,2025-08-20,112778.34483555844,112778.34483555844,112778.34483555844,112778.34483555844,46156885037.403885
182,bitcoin,Bitcoin,2025-08-21,114252.39755195397,114252.39755195397,114252.39755195397,114252.39755195397,42166369117.006935
183,bitcoin,Bitcoin,2025-08-22,112414.39987336512,112414.39987336512,112414.39987336512,112414.39987336512,32048202090.65466
184,bitcoin,Bitcoin,2025-08-23,116834.24948202295,116834.24948202295,116834.24948202295,116834.24948202295,50878158870.82928
185,bitcoin,Bitcoin,2025-08-24,115359.98346714744,115359.98346714744,115359.98346714744,115359.98346714744,27306719885.257973
186,bitcoin,Bitcoin,2025-08-25,113399.54847314971,113399.54847314971,113399.54847314971,113399.54847314971,40682656776.69001
187,bitcoin,Bitcoin,2025-08-26,110185.35443900425,110185.35443900425,110185.35443900425,110185.35443900425,52854872363.936554
188,bitcoin,Bitcoin,2025-08-27,111842.70999260596,111842.70999260596,111842.70999260596,111842.70999260596,43023800053.0546
189,bitcoin,Bitcoin,2025-08-28,111216.08479629169,111216.08479629169,111216.08479629169,111216.08479629169,36957904262.995804
190,bitcoin,Bitcoin,2025-08-29,112525.59740669793,112525.59740669793,112525.59740669793,112525.59740669793,34222495087.206894
191,bitcoin,Bitcoin,2025-08-30,108480.30666639366,108480.30666639366,108480.30666639366,108480.30666639366,51702115726.38959
192,bitcoin,Bitcoin,2025-08-31,108781.95727925687,108781.95727925687,108781.95727925687,108781.95727925687,27799981330.792213
193,bitcoin,Bitcoin,2025-09-01,108253.36092385623,108253.36092385623,108253.36092385623,108253.36092385623,26140904019.246822
194,bitcoin,Bitcoin,2025-09-02,109162.68557992298,109162.68557992298,109162.68557992298,109162.68557992298,42999610648.39302
195,bitcoin,Bitcoin,2025-09-03,111190.18209845416,111190.18209845416,111190.18209845416,111190.18209845416,50235464642.845955
196,bitcoin,Bitcoin,2025-09-04,111711.51977725117,111711.51977725117,111711.51977725117,111711.51977725117,36406080683.42747
197,bitcoin,Bitcoin,2025-09-05,110724.736377486,110724.736377486,110724.736377486,110724.736377486,38708366685.43147
198,bitcoin,Bitcoin,2025-09-06,110662.18112628513,110662.18112628513,110662.18112628513,110662.18112628513,56020470627.40665
199,bitcoin,Bitcoin,2025-09-07,110209.1888247784,110209.1888247784,110209.1888247784,110209.1888247784,19340758702.076332
200,bitcoin,Bitcoin,2025-09-08,111131.9923868407,111131.9923868407,111131.9923868407,111131.9923868407,22147049159.335133
201,bitcoin,Bitcoin,2025-09-09,112025.12878118771,112025.12878118771,112025.12878118771,112025.12878118771,37159847899.8603
202,bitcoin,Bitcoin,2025-09-10,111547.43956434788,111547.43956434788,111547.43956434788,111547.43956434788,45338021458.38368
203,bitcoin,Bitcoin,2025-09-11,113975.32489468766,113975.32489468766,113975.32489468766,113975.32489468766,52205187155.05567
204,bitcoin,Bitcoin,2025-09-12,115503.16663193036,115503.16663193036,115503.16663193036,115503.16663193036,43752917632.95067
205,bitcoin,Bitcoin,2025-09-13,116160.14344594491,116160.14344594491,116160.14344594491,116160.14344594491,51192951485.864395
206,bitcoin,Bitcoin,2025-09-14,115970.58488443034,115970.58488443034,115970.58488443034,115970.58488443034,30063858747.76022
207,bitcoin,Bitcoin,2025-09-15,115373.55555886829,115373.55555886829,115373.55555886829,115373.55555886829,26889399414.610912
208,bitcoin,Bitcoin,2025-09-16,115397.25272727509,115397.25272727509,115397.25272727509,115397.25272727509,46947581231.08198
209,bitcoin,Bitcoin,2025-09-17,116762.8496864193,116762.8496864193,116762.8496864193,116762.8496864193,39964451595.099724
210,bitcoin,Bitcoin,2025-09-18,116455.94648225319,116455.94648225319,116455.94648225319,116455.94648225319,54740952295.37868
211,bitcoin,Bitcoin,2025-09-19,117145.49508952006,117145.49508952006,117145.49508952006,117145.49508952006,43642467075.25838
212,bitcoin,Bitcoin,2025-09-20,115655.81046441344,115655.81046441344,115655.81046441344,115655.81046441344,34296721252.33001
213,bitcoin,Bitcoin,2025-09-21,115715.51536781774,115715.51536781774,115715.51536781774,115715.51536781774,18774953731.290394
214,bitcoin,Bitcoin,2025-09-22,115304.47999407038,115304.47999407038,115304.47999407038,115304.47999407038,18659113982.495464
215,bitcoin,Bitcoin,2025-09-23,112696.74101711863,112696.74101711863,112696.74101711863,112696.74101711863,69152342029.46799
216,bitcoin,Bitcoin,2025-09-24,112022.16587861195,112022.16587861195,112022.16587861195,112022.16587861195,46154878824.043465
217,bitcoin,Bitcoin,2025-09-25,113320.56908541008,113320.56908541008,113320.56908541008,113320.56908541008,46677543220.334526
218,bitcoin,Bitcoin,2025-09-26,108963.53013595635,108963.53013595635,108963.53013595635,108963.53013595635,74481796351.47305
219,bitcoin,Bitcoin,2025-09-27,109710.20874667744,109710.20874667744,109710.20874667744,109710.20874667744,55257214020.568245
220,bitcoin,Bitcoin,2025-09-28,109654.81021075726,109654.81021075726,109654.81021075726,109654.81021075726,23294896964.31016
221,bitcoin,Bitcoin,2025-09-29,112142.57362752674,112142.57362752674,112142.57362752674,112142.57362752674,31274654338.51212
222,bitcoin,Bitcoin,2025-09-30,114309.15041119447,114309.15041119447,114309.15041119447,114309.15041119447,57833295882.65785
223,bitcoin,Bitcoin,2025-10-01,114024.22783550054,114024.22783550054,114024.22783550054,114024.22783550054,57718901820.70616
224,bitcoin,Bitcoin,2025-10-02,118503.24451752483,118503.24451752483,118503.24451752483,118503.24451752483,69920179085.4708
